Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seat Capacity,Location,Sales Channel,URL
2022 Honda Civic 1.5 RS VTEC Sedan,Honda,Civic,2022,Sedan,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,Maroon,128800,"RM 1,670/month",Used,5,"Johor , Johor Bahru",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16526014
"2023 VELLFIRE Z PREMIER, 2 TONE, ORANGE INTERIOR, SUNROOF",Toyota,Vellfire,2023,MPV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Black,440000,"RM 5,704/month",Used,7,"Selangor , Shah Alam",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16623142
Mercedes-Benz A45S AMG 2.0 4MATIC,Mercedes-Benz,A45 AMG,2019,Hatchback,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Grey,306000,"RM 3,967/month",Used,5,"Kuala Lumpur , Gombak",DealerThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16617315
2023 HONDA CIVIC 2.0 I-VTEC TYPE R GT (FL5) 8-YRS WTY,Honda,Civic,2023,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM,Manual,White,290000,"RM 3,760/month",Used,4,"Selangor , Puchong",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16623123
2020 Porsche Panamera 3.0 V6 RWD PDK HatchBack Unregistered Paddle Shift Porsche Dynamic Lighting System Plus 21 Inch Panamera Turbo Rim Panoramic R,Porsche,Panamera,2020,Hatchback,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,White,391888,"RM 5,081/month",Used,4,"Selangor , Shah Alam",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16623109
2014 Kia Picanto 1.2 Hatchback,Kia,Picanto,2014,Hatchback,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,13888,RM 180/month,Used,5,"Selangor , Kajang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16623065
2015 Proton Saga 1.3 FLX Executive (A) - 73K KM Mileage Only - Leather Seat - Original Paint -,Proton,Saga,2015,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Silver,14800,RM 192/month,Used,5,"Selangor , Klang",DealerThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622993
2021 Porsche Panamera 4 2.9 V6 Twin Turbo Hatchback Unregistered Porsche Crest On Headrest 21 Inch RS Spyder Wheel Porsche Dynamic Lighting System,Porsche,Panamera,2021,Hatchback,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Black,548222,"RM 7,107/month",Used,4,"Selangor , Shah Alam",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622988
"2021 Lexus LX570 5.7 F Sport SUV Black Sequence, Low Mileage, Mark Levinson, Seat Ventilations, Cool Box, 360 Camera",Lexus,LX570,2021,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,White,448888,"RM 5,820/month",Used,8,"Selangor , Klang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16618320
2022 Toyota Innova 2.0 G MPV,Toyota,Innova,2022,MPV,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,Silver,95888,"RM 1,243/month",Used,8,"Selangor , Kajang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622940
2013 Hyundai Veloster 1.6 Premium Hatchback,Hyundai,Veloster,2013,Hatchback,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,White,27888,RM 362/month,Used,4,"Selangor , Kajang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622910
2020 Porsche Macan GTS 2.9 V6 Turbo PDK 4WD SUV Unregistered Sport Chrono With Mode Switch Porsche Dynamic Lighting System Plus 8 Way Adjust Power,Porsche,Macan,2020,SUV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Black,403555,"RM 5,232/month",Used,5,"Selangor , Shah Alam",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622911
2020 Proton Persona 1.6 Standard Sedan - FREE 3 YEARS WARRANTY,Proton,Persona,2020,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Purple,29800,RM 386/month,Used,5,"Perak , Ipoh",DealerThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622874
2008 Toyota Vellfire 3.5 - MPV FREE TINTED,Toyota,Vellfire,2008,MPV,Petrol - Unleaded (ULP),130 - 135K KM,Automatic,White,46800,RM 607/month,Used,8,"Johor , Johor Bahru",DealerThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622838
2019 Volkswagen Tiguan 1.4 280 TSI Highline SUV,Volkswagen,Tiguan,2019,SUV,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,White,69888,RM 906/month,Used,5,"Selangor , Kajang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622828
RAYA SALES 2019 MERCEDES BENZ CLA250 2.0 AMG LINE PREMIUM COUPE UNREG SR AMBIENT LIGHT READY STOCK UNIT FAST APPROVAL,Mercedes-Benz,CLA250,2019,Coupe,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,White,229900,"RM 2,980/month",Used,5,"Kuala Lumpur , Jln Ampang",DealerThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622631
2010 Toyota Vios 1.5 DIRECT OWNER,Toyota,Vios,2010,Sedan,Petrol - Unleaded (ULP),115 - 120K KM,Automatic,White,26500,RM 344/month,Used,5,"Johor , Johor Bahru",DealerThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622796
2012 Lexus CT200h 1.8 Luxury Hatchback,Lexus,CT200h,2012,Hatchback,Hybrid,85 - 90K KM,Automatic,White,36888,RM 478/month,Used,5,"Selangor , Kajang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622679
2020 Porsche Macan 2.0 Turbo Estate AWD Unregistered Memory Seat Multi Function Steering KeyLess Start Power Tail Gate Quad Exhaust Front And Re,Porsche,Macan,2020,SUV,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,White,294222,"RM 3,814/month",Used,5,"Selangor , Shah Alam",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622678
2022 Land Rover Defender 2.0 90 P300 SUV,Land Rover,Defender,2022,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Green,290000,"RM 3,760/month",Used,5,"Selangor , Klang",BrokerThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622601
2020 Porsche Cayenne SUV 3.0 V6 Turbo Unregistered 21 Inch RS Spyder Wheel Bose Sound System Reverse Camera Panoramic Roof Compass Full Leather Se,Porsche,Cayenne,2020,SUV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,368888,"RM 4,782/month",Used,5,"Selangor , Shah Alam",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4667&page_size=25#listing_16622432
"2021 Mazda MX-5 2.0 SKYACTIV RF BURGUNDY SELECTION (WHITE) AUTO, BOSE SOUND SYSTEM, BSM",Mazda,MX-5,2021,Convertible,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,175000,"RM 2,269/month",Used,2,"Kuala Lumpur , Old Klang Road",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622623
2020 Porsche Cayenne S 2.9 V6 Twin Turbo AWD SUV Unregistered Porsche Dynamic Lighting System Plus Full Leather Seat Power Seat Multi Function Stee,Porsche,Cayenne,2020,SUV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Black,428333,"RM 5,553/month",Used,5,"Selangor , Shah Alam",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622626
2023 BMW M2 3.0 Coupe M-SPORT (WHITE),BMW,M2,2023,Coupe,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,White,455000,"RM 5,899/month",Used,4,"Kuala Lumpur , Old Klang Road",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622555
"2023 LAND CRUISER LC300 ZX,7 SEATERS, JBL PREMIUM SOUND, HUD, SUNROOF, 360 CAM.",Toyota,Land Cruiser,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,White,458000,"RM 5,938/month",Used,7,"Selangor , Shah Alam",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622539
2021 Maserati Levante Trofeo 3.8 V8 TwinTurbo SUV Unregistered Panoramic Roof Carbon Fiber Trim Interior  Apple Car Play/Android Auto  Power Boot  LE,Maserati,Levante,2021,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Grey,658222,"RM 8,533/month",Used,5,"Selangor , Klang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16528755
2022 Lexus LX600 3.4 SUV,Lexus,LX600,2022,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,White,630000,"RM 8,168/month",Used,5,"Selangor , Klang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622497
2022 Lexus LX600 3.4 SUV,Lexus,LX600,2022,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,White,630000,"RM 8,168/month",Used,5,"Selangor , Klang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622496
2024 Honda CR-V 1.5 S SUV/18K MILEAGE/FULL SERVICE RECORD/WARRANTY BY HONDA UNTIL 2029,Honda,CR-V,2024,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,White,138999,"RM 1,802/month",Used,5,"Selangor , Kajang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622495
2021 Mercedes Benz G63 4.0 V8 BiTurbo AMG 4 Matic SUV Unregistered Power Seat  Memory Seat  AMG Multi Function Steering  AMG Brembo Brake Kit  AMG Pe,Mercedes-Benz,G63 AMG,2021,SUV,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,White,858555,"RM 11,131/month",Used,5,"Selangor , Klang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16616825
2021 Mercedes Benz CLA35 2.0 AMG 4 Matic Coupe Unregistered AMG 18 Inch Rim AMG Full Leather Seat  AMG Brembo Brake Kit  Memory Seat  Power Seat  LED,Mercedes-Benz,CLA35 AMG,2021,Coupe,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Blue,257555,"RM 3,339/month",Used,5,"Selangor , Klang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16556297
2021 Maserati Levante 3.0 V6 GranSport AWD SUV Unregistered 3.0L V6 Engine All Wheel Drive 8 Speed Auto ZF  Latest Facelift  20 Inch Rim Full Leather,Maserati,Levante,2021,SUV,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Grey,356222,"RM 4,618/month",Used,5,"Selangor , Klang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16528091
2020 Toyota Roomy 1.0 Custom G-T MPV GRADE 5A JACKPOT FULL BODYKIT REAR SPOILER UNREGISTERED NEGO NEGO NEGO,Toyota,Roomy,2020,MPV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,White,96000,"RM 1,245/month",Used,5,"Kuala Lumpur , Setapak",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622487
2022 Suzuki Jimny Sierra JC,Suzuki,Jimny Sierra,2022,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,White,149000,"RM 1,932/month",Used,4,"Selangor , Shah Alam",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622440
"2016 Honda City 1.5 E i-VTEC , 56K KM, ONE TEACHER OWNER,  SUPER GOOD CONDITION..",Honda,City,2016,Sedan,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Maroon,30800,RM 399/month,Used,5,"Selangor , Cheras",DealerThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622431
2021 Mercedes-Benz CLA250 2.0 4MATIC AMG Line Coupe,Mercedes-Benz,CLA250,2021,Coupe,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,Black,229800,"RM 2,979/month",Used,5,"Johor , Johor Bahru",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16622426
2021 Mercedes Benz CLA35 2.0 AMG 4 Matic Coupe Unregistered Crash Sensor Speed Limit Assist  Traffic Sign Assist  Tyre Pressure Monitoring System  Fro,Mercedes-Benz,CLA35 AMG,2021,Coupe,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Black,278222,"RM 3,607/month",Used,5,"Selangor , Klang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16556316
2020 Mercedes Benz GLA45S 4 Matic + 2.0 AMG SUV Unregistered READY UNIT WELCOME VIEW,Mercedes-Benz,GLA45 AMG,2020,SUV,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,White,303222,"RM 3,931/month",Used,5,"Selangor , Klang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16567977
2021 Mercedes Benz G63 4.0 V8 BiTurbo AMG 4 Matic SUV Unregistered IWC Schaffhausen Dashboard Clock Carbon Fiber Trim Interior  Side Step 12.3 Inch D,Mercedes-Benz,G63 AMG,2021,SUV,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Black,888222,"RM 11,515/month",Used,5,"Selangor , Klang",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16616741
2021 Mercedes Benz CLA35 2.0 AMG 4 Matic Coupe Unregistered Cruise Control With Speed Limiter  Direct Speed Sensitive Steering Electronic Stability P,Mercedes-Benz,CLA35 AMG,2021,Coupe,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Black,278777,"RM 3,614/month",Used,5,"Selangor , Klang",DealerThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16556358
2021 Mercedes Benz G63 4.0 V8 BiTurbo AMG 4 Matic SUV Unregistered 9 Speed Auto  585 Hp 9 Speed Auto  4 Matic  0-100 Km/h 4.5 Sec  Top Speed 240 Km/h,Mercedes-Benz,G63 AMG,2021,SUV,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Black,859444,"RM 11,142/month",Used,5,"Selangor , Klang",DealerThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16617016
2005 Volkswagen WALD 3.2 WTT 32 Convert R32 MK5 SUV -106k Mileage -Cash Deal/Personal Loan,Volkswagen,WALD,2005,SUV,Petrol - Unleaded (ULP),105 - 110K KM,Automatic,Orange,90000,"RM 1,167/month",Used,5,"Kuala Lumpur , Cheras",Sales AgentThis 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my,https://www.carlist.my/cars-for-sale/malaysia?page_number=4668&page_size=25#listing_16621929
